Fechas,Variable,Valores,Periodicidad,Sector
2004-12-01,METALES Y SUS MANUFACTURAS:     Volumen ,19354.7,Trimestral,Externo
2004-12-01,METALES Y SUS MANUFACTURAS:     Precio,0.36,Trimestral,Externo
2004-12-01,CEREALES:     Valor,0.3,Trimestral,Externo
2004-12-01,CEREALES:     Volumen,744.8,Trimestral,Externo
2004-12-01,CEREALES:     Precio,0.35,Trimestral,Externo
2004-12-01,SEMILLAS:     Valor,0.4,Trimestral,Externo
2004-12-01,SEMILLAS:     Volumen,287.8,Trimestral,Externo
2004-12-01,SEMILLAS:     Precio,1.36,Trimestral,Externo
2004-12-01,CALZADO:     Valor,1.7,Trimestral,Externo
2004-12-01,CALZADO:     Volumen,1321.0,Trimestral,Externo
2004-12-01,CALZADO:     Precio,1.25,Trimestral,Externo
2004-12-01,PREPARACIONES ALIMENTICIAS:     Valor,2.3,Trimestral,Externo
2004-12-01,PREPARACIONES ALIMENTICIAS:     Volumen,2064.8,Trimestral,Externo
2004-12-01,PREPARACIONES ALIMENTICIAS:     Precio,1.09,Trimestral,Externo
2004-12-01,PRODUCTOS LACTEOS:     Valor,2.9,Trimestral,Externo
2004-12-01,PRODUCTOS LACTEOS:     Volumen,2218.3,Trimestral,Externo
2004-12-01,PRODUCTOS LACTEOS:     Precio,1.31,Trimestral,Externo
2004-12-01,PINTURAS Y BARNICES:     Valor,1.8,Trimestral,Externo
2004-12-01,PINTURAS Y BARNICES:     Volumen,2298.7,Trimestral,Externo
2004-12-01,PINTURAS Y BARNICES:     Precio,0.8,Trimestral,Externo
2004-12-01,CACAO Y SUS PREPARACIONES:     Valor,1.0,Trimestral,Externo
2004-12-01,CACAO Y SUS PREPARACIONES:     Volumen,611.2,Trimestral,Externo
2004-12-01,CACAO Y SUS PREPARACIONES:     Precio,1.65,Trimestral,Externo
2004-12-01,"MANUFACTURAS DE PIERA, YESO Y CEMENTO:     Valor",1.6,Trimestral,Externo
2004-12-01,"MANUFACTURAS DE PIERA, YESO Y CEMENTO:     Volumen",4824.5,Trimestral,Externo
2004-12-01,"MANUFACTURAS DE PIERA, YESO Y CEMENTO:     Precio",0.34,Trimestral,Externo
2004-12-01,NARANJAS Y TORONJAS:     Valor,3.0,Trimestral,Externo
2004-12-01,NARANJAS Y TORONJAS:     Volumen,30420.9,Trimestral,Externo
2004-12-01,NARANJAS Y TORONJAS:     Precio,0.1,Trimestral,Externo
2004-12-01,BETUNES Y CREMAS PARA EL CALZADO:     Valor,2.9,Trimestral,Externo
2004-12-01,BETUNES Y CREMAS PARA EL CALZADO:     Volumen,893.9,Trimestral,Externo
2004-12-01,BETUNES Y CREMAS PARA EL CALZADO:     Precio,3.24,Trimestral,Externo
2004-12-01,PRODUCTOS DE TOCADOR:     Valor,1.4,Trimestral,Externo
2004-12-01,PRODUCTOS DE TOCADOR:     Volumen,422.6,Trimestral,Externo
2004-12-01,PRODUCTOS DE TOCADOR:     Precio,3.37,Trimestral,Externo
2004-12-01,SUB-TOTAL OTROS PRODUCTOS,26.3,Trimestral,Externo
2004-12-01,LOS DEMAS OTROS PRODUCTOS,56.699999999999996,Trimestral,Externo
2004-12-01,TOTAL OTROS PRODUCTOS,83.0,Trimestral,Externo
2005-03-01,METALES Y SUS MANUFACTURAS:     Valor,8.9,Trimestral,Externo
2005-03-01,METALES Y SUS MANUFACTURAS:     Volumen ,23443.9,Trimestral,Externo
2005-03-01,METALES Y SUS MANUFACTURAS:     Precio,0.38,Trimestral,Externo
2005-03-01,CEREALES:     Valor,0.3,Trimestral,Externo
2005-03-01,CEREALES:     Volumen,417.2,Trimestral,Externo
2005-03-01,CEREALES:     Precio,0.67,Trimestral,Externo
2005-03-01,SEMILLAS:     Valor,0.6,Trimestral,Externo
2005-03-01,SEMILLAS:     Volumen,729.6,Trimestral,Externo
2005-03-01,SEMILLAS:     Precio,0.8,Trimestral,Externo
2005-03-01,CALZADO:     Valor,0.8,Trimestral,Externo
2005-03-01,CALZADO:     Volumen,533.9,Trimestral,Externo
2005-03-01,CALZADO:     Precio,1.56,Trimestral,Externo
