Fechas,Variable,Tipo_Valores,Valores,Periodicidad,Sector
2018-01-01,Cultivo de Sorgo,Corrientes,335.2,Anual,Real
2018-01-01,Cultivo de Arroz en Granza,Corrientes,282.6,Anual,Real
2018-01-01,Cultivo de Palma Africana,Corrientes,3865.6,Anual,Real
2018-01-01,Cultivo de Banano,Corrientes,10005.7,Anual,Real
2018-01-01,Cultivo de Café,Corrientes,19716.3,Anual,Real
2018-01-01,"Cultivo de Tubérculos, Hortalizas, Legumbres y Frutas",Corrientes,8941.9,Anual,Real
2018-01-01,Cría de Ganado Vacuno,Corrientes,7859.4,Anual,Real
2018-01-01,Actividades de Pesca 2/,Corrientes,1379.3,Anual,Real
2018-01-01,Cría de Otros Animales 3/,Corrientes,622.9,Anual,Real
2018-01-01,Cría de Aves de Corral,Corrientes,157.6,Anual,Real
2018-01-01,Silvicultura,Corrientes,2688.7,Anual,Real
2018-01-01,Otros Cultivos y Actividades Agrícolas 4/,Corrientes,6019.5,Anual,Real
2019-01-01,PRECIOS CORRIENTES,Corrientes,66126.2,Anual,Real
2019-01-01,Cultivo de Maíz,Corrientes,2705.8999999999996,Anual,Real
2019-01-01,Cultivo de Fríjol,Corrientes,1935.9,Anual,Real
2019-01-01,Cultivo de Sorgo,Corrientes,287.8,Anual,Real
2019-01-01,Cultivo de Arroz en Granza,Corrientes,265.4,Anual,Real
2019-01-01,Cultivo de Palma Africana,Corrientes,2940.9,Anual,Real
2019-01-01,Cultivo de Banano,Corrientes,9587,Anual,Real
2019-01-01,Cultivo de Café,Corrientes,17502.8,Anual,Real
2019-01-01,"Cultivo de Tubérculos, Hortalizas, Legumbres y Frutas",Corrientes,11306.8,Anual,Real
2019-01-01,Cría de Ganado Vacuno,Corrientes,8187.5,Anual,Real
2019-01-01,Actividades de Pesca 2/,Corrientes,1531.8,Anual,Real
2019-01-01,Cría de Otros Animales 3/,Corrientes,649.8,Anual,Real
2019-01-01,Cría de Aves de Corral,Corrientes,76.6,Anual,Real
2019-01-01,Silvicultura,Corrientes,2783.4,Anual,Real
2019-01-01,Otros Cultivos y Actividades Agrícolas 4/,Corrientes,6364.6,Anual,Real
2020-01-01,PRECIOS CORRIENTES,Corrientes,70974.4,Anual,Real
2020-01-01,Cultivo de Maíz,Corrientes,3016.9,Anual,Real
2020-01-01,Cultivo de Fríjol,Corrientes,2157.1,Anual,Real
2020-01-01,Cultivo de Sorgo,Corrientes,320.9,Anual,Real
2020-01-01,Cultivo de Arroz en Granza,Corrientes,310.4,Anual,Real
2020-01-01,Cultivo de Palma Africana,Corrientes,4505.9,Anual,Real
2020-01-01,Cultivo de Banano,Corrientes,10422.3,Anual,Real
2020-01-01,Cultivo de Café,Corrientes,18382.2,Anual,Real
2020-01-01,"Cultivo de Tubérculos, Hortalizas, Legumbres y Frutas",Corrientes,11708.1,Anual,Real
2020-01-01,Cría de Ganado Vacuno,Corrientes,8034.3,Anual,Real
2020-01-01,Actividades de Pesca 2/,Corrientes,1857.3,Anual,Real
2020-01-01,Cría de Otros Animales 3/,Corrientes,604.5,Anual,Real
2020-01-01,Cría de Aves de Corral,Corrientes,427,Anual,Real
2020-01-01,Silvicultura,Corrientes,2787.6,Anual,Real
2020-01-01,Otros Cultivos y Actividades Agrícolas 4/,Corrientes,6439.9,Anual,Real
2000-01-01,PRECIOS CONSTANTES DE 2000 1/,Constantes,15328.9,Anual,Real
2000-01-01,Cultivo de Maíz,Constantes,961.1,Anual,Real
2000-01-01,Cultivo de Fríjol,Constantes,543.8,Anual,Real
2000-01-01,Cultivo de Sorgo,Constantes,89.9,Anual,Real
2000-01-01,Cultivo de Arroz en Granza,Constantes,18.7,Anual,Real
2000-01-01,Cultivo de Palma Africana,Constantes,801.2,Anual,Real
2000-01-01,Cultivo de Banano,Constantes,1014.4,Anual,Real
2000-01-01,Cultivo de Café,Constantes,3483.6,Anual,Real
2000-01-01,"Cultivo de Tubérculos, Hortalizas, Legumbres y Frutas",Constantes,2163.2,Anual,Real
2000-01-01,Cría de Ganado Vacuno,Constantes,2358.7,Anual,Real
2000-01-01,Actividades de Pesca 2/,Constantes,817.1,Anual,Real
2000-01-01,Cría de Otros Animales 3/,Constantes,216.2,Anual,Real
2000-01-01,Cría de Aves de Corral,Constantes,550.4,Anual,Real
2000-01-01,Silvicultura,Constantes,766.1,Anual,Real
2000-01-01,Otros Cultivos y Actividades Agrícolas 4/,Constantes,1544.3,Anual,Real
2001-01-01,PRECIOS CONSTANTES DE 2000 1/,Constantes,15654,Anual,Real
2001-01-01,Cultivo de Maíz,Constantes,936.7,Anual,Real
2001-01-01,Cultivo de Fríjol,Constantes,564.6,Anual,Real
2001-01-01,Cultivo de Sorgo,Constantes,107.3,Anual,Real
2001-01-01,Cultivo de Arroz en Granza,Constantes,18.6,Anual,Real
2001-01-01,Cultivo de Palma Africana,Constantes,808.4,Anual,Real
2001-01-01,Cultivo de Banano,Constantes,1138.8,Anual,Real
2001-01-01,Cultivo de Café,Constantes,3457.4,Anual,Real
2001-01-01,"Cultivo de Tubérculos, Hortalizas, Legumbres y Frutas",Constantes,2182,Anual,Real
2001-01-01,Cría de Ganado Vacuno,Constantes,2373.2,Anual,Real
2001-01-01,Actividades de Pesca 2/,Constantes,913.4,Anual,Real
2001-01-01,Cría de Otros Animales 3/,Constantes,202.4,Anual,Real
2001-01-01,Cría de Aves de Corral,Constantes,605.4,Anual,Real
2001-01-01,Silvicultura,Constantes,781.8,Anual,Real
2001-01-01,Otros Cultivos y Actividades Agrícolas 4/,Constantes,1564.4,Anual,Real
2002-01-01,PRECIOS CONSTANTES DE 2000 1/,Constantes,16358.9,Anual,Real
2002-01-01,Cultivo de Maíz,Constantes,992.1,Anual,Real
2002-01-01,Cultivo de Fríjol,Constantes,582.2,Anual,Real
2002-01-01,Cultivo de Sorgo,Constantes,100.1,Anual,Real
2002-01-01,Cultivo de Arroz en Granza,Constantes,22,Anual,Real
2002-01-01,Cultivo de Palma Africana,Constantes,817.9,Anual,Real
2002-01-01,Cultivo de Banano,Constantes,1170.4,Anual,Real
2002-01-01,Cultivo de Café,Constantes,3589.3,Anual,Real
2002-01-01,"Cultivo de Tubérculos, Hortalizas, Legumbres y Frutas",Constantes,2306.2,Anual,Real
2002-01-01,Cría de Ganado Vacuno,Constantes,2455.1,Anual,Real
2002-01-01,Actividades de Pesca 2/,Constantes,1145.8,Anual,Real
2002-01-01,Cría de Otros Animales 3/,Constantes,165.9,Anual,Real
2002-01-01,Cría de Aves de Corral,Constantes,681,Anual,Real
2002-01-01,Silvicultura,Constantes,798.1,Anual,Real
2002-01-01,Otros Cultivos y Actividades Agrícolas 4/,Constantes,1532.6,Anual,Real
