Fechas,Variable,Tipo_Valores,Valores,Periodicidad,Sector
2009-01-01,Explotación de Minas y Canteras,"Enfoque_Produccion, Corrientes",2344.3,Anual,Real
2009-01-01,Industrias Manufactureras,"Enfoque_Produccion, Corrientes",45839.4,Anual,Real
2009-01-01,Electricidad y Distribución de Agua,"Enfoque_Produccion, Corrientes",6393.6,Anual,Real
2009-01-01,Construcción,"Enfoque_Produccion, Corrientes",17147.6,Anual,Real
2009-01-01,"Comercio, Reparación de Vehículos Automotores., Motocicletas., Efectos Personales y Enseres Domésticos","Enfoque_Produccion, Corrientes",36330.8,Anual,Real
2009-01-01,Hoteles y Restaurantes,"Enfoque_Produccion, Corrientes",8283.3,Anual,Real
2009-01-01,"Transporte, Almacenamiento","Enfoque_Produccion, Corrientes",9310.6,Anual,Real
2009-01-01,Comunicaciones,"Enfoque_Produccion, Corrientes",10308.6,Anual,Real
2009-01-01,Intermediación Financiera,"Enfoque_Produccion, Corrientes",17218.1,Anual,Real
2009-01-01,Propiedad de Vivienda,"Enfoque_Produccion, Corrientes",15105.800000000001,Anual,Real
2009-01-01,Actividades Inmobiliarias y Empresariales,"Enfoque_Produccion, Corrientes",12780.1,Anual,Real
2009-01-01,Administración Pública y Defensa; Planes de Seguridad Social de Afiliación Obligatoria,"Enfoque_Produccion, Corrientes",18893.2,Anual,Real
2009-01-01,Servicios de Enseñanza,"Enfoque_Produccion, Corrientes",22069.0,Anual,Real
2009-01-01,Servicios Sociales y de Salud,"Enfoque_Produccion, Corrientes",9831.7,Anual,Real
2009-01-01,"Servicios Comunitarios, Sociales y Personales","Enfoque_Produccion, Corrientes",8182.0,Anual,Real
2009-01-01,Menos: Servicios de Intermediación Financiera Medidos Indirectamente,"Enfoque_Produccion, Corrientes",14242.7,Anual,Real
2009-01-01,Valor Agregado Bruto a precios básicos,"Enfoque_Produccion, Corrientes",255632.3,Anual,Real
2009-01-01,Más: Impuestos netos de subvenciones sobre la producción y las importaciones,"Enfoque_Produccion, Corrientes",19999.9,Anual,Real
2009-01-01,Producto Interno Bruto a precios de mercado,"Enfoque_Produccion, Corrientes",275632.2,Anual,Real
2010-01-01,"Agricultura, Ganadería, Caza, Silvicultura y Pesca ","Enfoque_Produccion, Corrientes",34690.9,Anual,Real
2010-01-01,Explotación de Minas y Canteras,"Enfoque_Produccion, Corrientes",2931.7,Anual,Real
2010-01-01,Industrias Manufactureras,"Enfoque_Produccion, Corrientes",49491.6,Anual,Real
2010-01-01,Electricidad y Distribución de Agua,"Enfoque_Produccion, Corrientes",6243.4,Anual,Real
2010-01-01,Construcción,"Enfoque_Produccion, Corrientes",17912.0,Anual,Real
2010-01-01,"Comercio, Reparación de Vehículos Automotores., Motocicletas., Efectos Personales y Enseres Domésticos","Enfoque_Produccion, Corrientes",40005.8,Anual,Real
2010-01-01,Hoteles y Restaurantes,"Enfoque_Produccion, Corrientes",9099.8,Anual,Real
2010-01-01,"Transporte, Almacenamiento","Enfoque_Produccion, Corrientes",9473.4,Anual,Real
2010-01-01,Comunicaciones,"Enfoque_Produccion, Corrientes",10620.7,Anual,Real
2010-01-01,Intermediación Financiera,"Enfoque_Produccion, Corrientes",18130.5,Anual,Real
2010-01-01,Propiedad de Vivienda,"Enfoque_Produccion, Corrientes",16335.6,Anual,Real
2010-01-01,Actividades Inmobiliarias y Empresariales,"Enfoque_Produccion, Corrientes",13899.2,Anual,Real
2010-01-01,Administración Pública y Defensa; Planes de Seguridad Social de Afiliación Obligatoria,"Enfoque_Produccion, Corrientes",20942.8,Anual,Real
2010-01-01,Servicios de Enseñanza,"Enfoque_Produccion, Corrientes",23011.9,Anual,Real
2010-01-01,Servicios Sociales y de Salud,"Enfoque_Produccion, Corrientes",11017.6,Anual,Real
2010-01-01,"Servicios Comunitarios, Sociales y Personales","Enfoque_Produccion, Corrientes",8936.1,Anual,Real
2010-01-01,Menos: Servicios de Intermediación Financiera Medidos Indirectamente,"Enfoque_Produccion, Corrientes",15020.5,Anual,Real
2010-01-01,Valor Agregado Bruto a precios básicos,"Enfoque_Produccion, Corrientes",277722.4,Anual,Real
