Fechas,Variable,Valores,Periodicidad,Sector
2013-07-01,IMAE_Original,190.4468,Mes,Real
2013-08-01,IMAE_Original,196.6642,Mes,Real
2013-09-01,IMAE_Original,191.3226,Mes,Real
2013-10-01,IMAE_Original,201.7942,Mes,Real
2013-11-01,IMAE_Original,201.5363,Mes,Real
2013-12-01,IMAE_Original,213.5742,Mes,Real
2014-01-01,IMAE_Original,194.2047,Mes,Real
2014-02-01,IMAE_Original,197.58,Mes,Real
2014-03-01,IMAE_Original,205.4112,Mes,Real
2014-04-01,IMAE_Original,197.3631,Mes,Real
2014-05-01,IMAE_Original,207.029,Mes,Real
2014-06-01,IMAE_Original,198.0916,Mes,Real
2014-07-01,IMAE_Original,194.1799,Mes,Real
2014-08-01,IMAE_Original,199.2141,Mes,Real
2014-09-01,IMAE_Original,197.7334,Mes,Real
2014-10-01,IMAE_Original,205.4973,Mes,Real
2014-11-01,IMAE_Original,203.2565,Mes,Real
2014-12-01,IMAE_Original,221.7185,Mes,Real
2015-01-01,IMAE_Original,200.8233,Mes,Real
2015-02-01,IMAE_Original,202.0184,Mes,Real
2015-03-01,IMAE_Original,214.0579,Mes,Real
2015-04-01,IMAE_Original,206.3858,Mes,Real
2015-05-01,IMAE_Original,206.6598,Mes,Real
2015-06-01,IMAE_Original,206.1342,Mes,Real
2015-07-01,IMAE_Original,201.9414,Mes,Real
2015-08-01,IMAE_Original,207.7766,Mes,Real
2015-09-01,IMAE_Original,204.9097,Mes,Real
2015-10-01,IMAE_Original,213.8149,Mes,Real
2015-11-01,IMAE_Original,214.7271,Mes,Real
2015-12-01,IMAE_Original,231.3972,Mes,Real
2016-01-01,IMAE_Original,207.868,Mes,Real
2016-02-01,IMAE_Original,210.5623,Mes,Real
2016-03-01,IMAE_Original,220.5094,Mes,Real
2016-04-01,IMAE_Original,211.0718,Mes,Real
2016-05-01,IMAE_Original,214.4461,Mes,Real
2016-06-01,IMAE_Original,215.9955,Mes,Real
2016-07-01,IMAE_Original,205.6072,Mes,Real
2016-08-01,IMAE_Original,215.9771,Mes,Real
2016-09-01,IMAE_Original,212.3126,Mes,Real
2016-10-01,IMAE_Original,220.7558,Mes,Real
2016-11-01,IMAE_Original,227.5912,Mes,Real
2016-12-01,IMAE_Original,245.5799,Mes,Real
2017-01-01,IMAE_Original,219.3706,Mes,Real
2017-02-01,IMAE_Original,221.501,Mes,Real
2017-03-01,IMAE_Original,233.9302,Mes,Real
2017-04-01,IMAE_Original,218.0302,Mes,Real
2017-05-01,IMAE_Original,225.5325,Mes,Real
2017-06-01,IMAE_Original,225.9043,Mes,Real
2017-07-01,IMAE_Original,216.7451,Mes,Real
2017-08-01,IMAE_Original,229.0768,Mes,Real
2017-09-01,IMAE_Original,226.2576,Mes,Real
2017-10-01,IMAE_Original,232.753,Mes,Real
2017-11-01,IMAE_Original,235.8034,Mes,Real
2017-12-01,IMAE_Original,251.2336,Mes,Real
2018-01-01,IMAE_Original,228.9671,Mes,Real
2018-02-01,IMAE_Original,228.1232,Mes,Real
2018-03-01,IMAE_Original,237.1107,Mes,Real
2018-04-01,IMAE_Original,227.1174,Mes,Real
2018-05-01,IMAE_Original,234.8822,Mes,Real
2018-06-01,IMAE_Original,234.0295,Mes,Real
2018-07-01,IMAE_Original,225.0387,Mes,Real
2018-08-01,IMAE_Original,238.6609,Mes,Real
2018-09-01,IMAE_Original,232.552,Mes,Real
2018-10-01,IMAE_Original,244.9342,Mes,Real
2018-11-01,IMAE_Original,245.1628,Mes,Real
2018-12-01,IMAE_Original,262.4812,Mes,Real
2019-01-01,IMAE_Original,235.2999,Mes,Real
2019-02-01,IMAE_Original,235.0819,Mes,Real
2019-03-01,IMAE_Original,246.3994,Mes,Real
2019-04-01,IMAE_Original,234.8041,Mes,Real
2019-05-01,IMAE_Original,241.5101,Mes,Real
2019-06-01,IMAE_Original,235.4574,Mes,Real
2019-07-01,IMAE_Original,238.0174,Mes,Real
2019-08-01,IMAE_Original,244.6525,Mes,Real
2019-09-01,IMAE_Original,239.6862,Mes,Real
2019-10-01,IMAE_Original,252.7205,Mes,Real
2019-11-01,IMAE_Original,250.2595,Mes,Real
2019-12-01,IMAE_Original,273.7958,Mes,Real
2020-01-01,IMAE_Original,243.1385,Mes,Real
2020-02-01,IMAE_Original,242.5912,Mes,Real
2020-03-01,IMAE_Original,218.1427,Mes,Real
2020-04-01,IMAE_Original,186.1257,Mes,Real
2020-05-01,IMAE_Original,188.4499,Mes,Real
2020-06-01,IMAE_Original,208.1927,Mes,Real
2020-07-01,IMAE_Original,208.8322,Mes,Real
2020-08-01,IMAE_Original,225.7014,Mes,Real
2020-09-01,IMAE_Original,230.4072,Mes,Real
2020-10-01,IMAE_Original,249.6799,Mes,Real
2020-11-01,IMAE_Original,218.9898,Mes,Real
2020-12-01,IMAE_Original,257.9137,Mes,Real
2021-01-01,IMAE_Original,229.997,Mes,Real
2021-02-01,IMAE_Original,236.157,Mes,Real
2021-03-01,IMAE_Original,248.6731,Mes,Real
2021-04-01,IMAE_Original,235.4108,Mes,Real
2021-05-01,IMAE_Original,243.1408,Mes,Real
2021-06-01,IMAE_Original,248.1606,Mes,Real
2021-07-01,IMAE_Original,241.7624,Mes,Real
2021-08-01,IMAE_Original,254.9328,Mes,Real
2021-09-01,IMAE_Original,249.0294,Mes,Real
2021-10-01,IMAE_Original,267.5954,Mes,Real
2021-11-01,IMAE_Original,267.4889,Mes,Real
2021-12-01,IMAE_Original,276.2119,Mes,Real
2000-01-01,IMAE_TC,100.56723459363022,Mes,Real
2000-02-01,IMAE_TC,100.62701248292507,Mes,Real
2000-03-01,IMAE_TC,99.20966274525867,Mes,Real
2000-04-01,IMAE_TC,99.34077584332012,Mes,Real
2000-05-01,IMAE_TC,98.7213076340409,Mes,Real
2000-06-01,IMAE_TC,98.96167027636206,Mes,Real
2000-07-01,IMAE_TC,99.31457628628033,Mes,Real
2000-08-01,IMAE_TC,99.81507573734429,Mes,Real
2000-09-01,IMAE_TC,100.45967153600098,Mes,Real
2000-10-01,IMAE_TC,101.222072536707,Mes,Real
2000-11-01,IMAE_TC,102.05106991869502,Mes,Real
2000-12-01,IMAE_TC,102.88920633105256,Mes,Real
2001-01-01,IMAE_TC,103.90271328467946,Mes,Real
2001-02-01,IMAE_TC,104.48559171699034,Mes,Real
2001-03-01,IMAE_TC,104.80939497065447,Mes,Real
2001-04-01,IMAE_TC,104.8377485162256,Mes,Real
2001-05-01,IMAE_TC,104.62339461184642,Mes,Real
2001-06-01,IMAE_TC,104.3051106296731,Mes,Real
2001-07-01,IMAE_TC,104.04114371266093,Mes,Real
2001-08-01,IMAE_TC,103.93807498826102,Mes,Real
2001-09-01,IMAE_TC,104.09593238415151,Mes,Real
2001-10-01,IMAE_TC,104.69843989143202,Mes,Real
2001-11-01,IMAE_TC,105.2026444323725,Mes,Real
2001-12-01,IMAE_TC,105.75292052662667,Mes,Real
2002-01-01,IMAE_TC,106.27842657137977,Mes,Real
2002-02-01,IMAE_TC,106.7714061091537,Mes,Real
2002-03-01,IMAE_TC,107.30891642406493,Mes,Real
2002-04-01,IMAE_TC,107.96304624353341,Mes,Real
2002-05-01,IMAE_TC,108.79578213945663,Mes,Real
2002-06-01,IMAE_TC,110.30397789602702,Mes,Real
2002-07-01,IMAE_TC,111.29647840445354,Mes,Real
2002-08-01,IMAE_TC,112.19248328460613,Mes,Real
2002-09-01,IMAE_TC,112.90917798382141,Mes,Real
2002-10-01,IMAE_TC,113.41339328543096,Mes,Real
2002-11-01,IMAE_TC,113.76208277454778,Mes,Real
2002-12-01,IMAE_TC,113.99956921766417,Mes,Real
2003-01-01,IMAE_TC,114.23433666828645,Mes,Real
2003-02-01,IMAE_TC,114.59614317782896,Mes,Real
2003-03-01,IMAE_TC,115.12085779425941,Mes,Real
2003-04-01,IMAE_TC,115.77688945019145,Mes,Real
2003-05-01,IMAE_TC,116.55090042548197,Mes,Real
2003-06-01,IMAE_TC,117.41283031633327,Mes,Real
2003-07-01,IMAE_TC,118.32045375090061,Mes,Real
2003-08-01,IMAE_TC,119.14477687949075,Mes,Real
2003-09-01,IMAE_TC,119.7140879581122,Mes,Real
2003-10-01,IMAE_TC,120.07041931230587,Mes,Real
2003-11-01,IMAE_TC,120.3322105412937,Mes,Real
2003-12-01,IMAE_TC,120.67857858788976,Mes,Real
2004-01-01,IMAE_TC,122.21142654333963,Mes,Real
2004-02-01,IMAE_TC,123.22870801175529,Mes,Real
2004-03-01,IMAE_TC,124.54097071388499,Mes,Real
2004-04-01,IMAE_TC,126.11560994221281,Mes,Real
2004-05-01,IMAE_TC,127.25225471696854,Mes,Real
2004-06-01,IMAE_TC,127.95700105262426,Mes,Real
2004-07-01,IMAE_TC,126.91850529566163,Mes,Real
2004-08-01,IMAE_TC,127.3777908986646,Mes,Real
2004-09-01,IMAE_TC,128.15775145965455,Mes,Real
2004-10-01,IMAE_TC,129.2635462767519,Mes,Real
2004-11-01,IMAE_TC,130.58330957850976,Mes,Real
2004-12-01,IMAE_TC,131.92427425429656,Mes,Real
2005-01-01,IMAE_TC,132.97018226372847,Mes,Real
2005-02-01,IMAE_TC,133.61495377784382,Mes,Real
2005-03-01,IMAE_TC,133.95300018881903,Mes,Real
2005-04-01,IMAE_TC,134.2549608964522,Mes,Real
2005-05-01,IMAE_TC,134.8761764414194,Mes,Real
2005-06-01,IMAE_TC,135.85232290857846,Mes,Real
2005-07-01,IMAE_TC,136.96938120846787,Mes,Real
2005-08-01,IMAE_TC,138.09748816598437,Mes,Real
2005-09-01,IMAE_TC,139.10908588170423,Mes,Real
2005-10-01,IMAE_TC,139.99978563614414,Mes,Real
2005-11-01,IMAE_TC,140.71423731946152,Mes,Real
2005-12-01,IMAE_TC,141.28887229082346,Mes,Real
2006-01-01,IMAE_TC,141.9250688052315,Mes,Real
2006-02-01,IMAE_TC,142.73449549763055,Mes,Real
2006-03-01,IMAE_TC,143.74867753950303,Mes,Real
2006-04-01,IMAE_TC,145.14833126226137,Mes,Real
2006-05-01,IMAE_TC,146.3760988602595,Mes,Real
2006-06-01,IMAE_TC,147.83589435843348,Mes,Real
2006-07-01,IMAE_TC,149.55287561237265,Mes,Real
2006-08-01,IMAE_TC,151.31814173773012,Mes,Real
2006-09-01,IMAE_TC,152.99920102950168,Mes,Real
2006-10-01,IMAE_TC,154.46419282665403,Mes,Real
2006-11-01,IMAE_TC,155.63390409559537,Mes,Real
2006-12-01,IMAE_TC,156.57741620056936,Mes,Real
2007-01-01,IMAE_TC,157.50238303452602,Mes,Real
2007-02-01,IMAE_TC,158.06706287313617,Mes,Real
2007-03-01,IMAE_TC,158.716365726862,Mes,Real
2007-04-01,IMAE_TC,159.55542784621673,Mes,Real
2007-05-01,IMAE_TC,160.482895682414,Mes,Real
2007-06-01,IMAE_TC,161.3001989008971,Mes,Real
2007-07-01,IMAE_TC,161.9755192432452,Mes,Real
2007-08-01,IMAE_TC,162.58981298669195,Mes,Real
2007-09-01,IMAE_TC,163.4286437627954,Mes,Real
2007-10-01,IMAE_TC,164.07521090423026,Mes,Real
2007-11-01,IMAE_TC,164.91602477387136,Mes,Real
2007-12-01,IMAE_TC,165.83244688173036,Mes,Real
2008-01-01,IMAE_TC,166.72523426585636,Mes,Real
2008-02-01,IMAE_TC,167.51203469233585,Mes,Real
2008-03-01,IMAE_TC,168.37700506517564,Mes,Real
2008-04-01,IMAE_TC,168.76846787993114,Mes,Real
2008-05-01,IMAE_TC,169.11312371417162,Mes,Real
2008-06-01,IMAE_TC,169.40254217482726,Mes,Real
2008-07-01,IMAE_TC,169.56685695877258,Mes,Real
2008-08-01,IMAE_TC,169.46461106408236,Mes,Real
2008-09-01,IMAE_TC,169.03693553295838,Mes,Real
2008-10-01,IMAE_TC,168.29416591107713,Mes,Real
2008-11-01,IMAE_TC,167.35385511013644,Mes,Real
2008-12-01,IMAE_TC,166.46683756579978,Mes,Real
2009-01-01,IMAE_TC,164.4189591628774,Mes,Real
2009-02-01,IMAE_TC,164.13502498139064,Mes,Real
2009-03-01,IMAE_TC,164.07918880358454,Mes,Real
2009-04-01,IMAE_TC,164.08352393457415,Mes,Real
2009-05-01,IMAE_TC,162.22091562125019,Mes,Real
2009-06-01,IMAE_TC,162.0858312827896,Mes,Real
2009-07-01,IMAE_TC,161.9209074781346,Mes,Real
2009-08-01,IMAE_TC,161.94257913850805,Mes,Real
2009-09-01,IMAE_TC,162.7825679675564,Mes,Real
2009-10-01,IMAE_TC,163.64058795714374,Mes,Real
2009-11-01,IMAE_TC,164.1276771880183,Mes,Real
2009-12-01,IMAE_TC,165.73397574338549,Mes,Real
2010-01-01,IMAE_TC,167.3972179206653,Mes,Real
2010-02-01,IMAE_TC,168.90633507570917,Mes,Real
2010-03-01,IMAE_TC,170.0282434383957,Mes,Real
2010-04-01,IMAE_TC,170.67107721790208,Mes,Real
2010-05-01,IMAE_TC,170.89543930339107,Mes,Real
2010-06-01,IMAE_TC,170.52707444079869,Mes,Real
2010-07-01,IMAE_TC,170.6000318375308,Mes,Real
2010-08-01,IMAE_TC,170.87665776051867,Mes,Real
2010-09-01,IMAE_TC,171.86630195728048,Mes,Real
2010-10-01,IMAE_TC,173.48826977196845,Mes,Real
2010-11-01,IMAE_TC,175.46357054024992,Mes,Real
2010-12-01,IMAE_TC,177.43107976184658,Mes,Real
2011-01-01,IMAE_TC,179.50855617935994,Mes,Real
2011-02-01,IMAE_TC,180.48266562241432,Mes,Real
2011-03-01,IMAE_TC,181.00591238619063,Mes,Real
2011-04-01,IMAE_TC,181.37682494545334,Mes,Real
2011-05-01,IMAE_TC,181.87098834761153,Mes,Real
2011-06-01,IMAE_TC,182.70515528577496,Mes,Real
2011-07-01,IMAE_TC,183.791394606629,Mes,Real
2011-08-01,IMAE_TC,184.8408886672456,Mes,Real
2011-09-01,IMAE_TC,185.5641246422028,Mes,Real
2011-10-01,IMAE_TC,185.9073655355366,Mes,Real
2011-11-01,IMAE_TC,186.10415908067682,Mes,Real
2011-12-01,IMAE_TC,186.40333535149122,Mes,Real
2012-01-01,IMAE_TC,187.15044682329034,Mes,Real
2012-02-01,IMAE_TC,188.20119364179803,Mes,Real
2012-03-01,IMAE_TC,189.5175783715155,Mes,Real
2012-04-01,IMAE_TC,190.86818038058988,Mes,Real
2012-05-01,IMAE_TC,192.0951310338254,Mes,Real
2012-06-01,IMAE_TC,193.16437796908838,Mes,Real
2012-07-01,IMAE_TC,194.04449208938465,Mes,Real
2012-08-01,IMAE_TC,194.69211912743265,Mes,Real
2012-09-01,IMAE_TC,195.06552210732377,Mes,Real
2012-10-01,IMAE_TC,195.13113780654965,Mes,Real
2012-11-01,IMAE_TC,194.90797567182625,Mes,Real
2012-12-01,IMAE_TC,194.58690546157877,Mes,Real
2013-01-01,IMAE_TC,194.38242444117944,Mes,Real
2013-02-01,IMAE_TC,194.42729981788975,Mes,Real
