Fechas,Variable,Valores,Periodicidad,Sector
2015-11-01,"Agricultura, Ganadería, Silvicultura y Pesca ",191.89147611391198,Mes,Real
2015-12-01,"Agricultura, Ganadería, Silvicultura y Pesca ",185.79635371303993,Mes,Real
2016-01-01,"Agricultura, Ganadería, Silvicultura y Pesca ",197.43681906254258,Mes,Real
2016-02-01,"Agricultura, Ganadería, Silvicultura y Pesca ",207.01335309987735,Mes,Real
2016-03-01,"Agricultura, Ganadería, Silvicultura y Pesca ",210.92511997547348,Mes,Real
2016-04-01,"Agricultura, Ganadería, Silvicultura y Pesca ",166.33016250170323,Mes,Real
2016-05-01,"Agricultura, Ganadería, Silvicultura y Pesca ",153.77631684153152,Mes,Real
2016-06-01,"Agricultura, Ganadería, Silvicultura y Pesca ",154.99551896716173,Mes,Real
2016-07-01,"Agricultura, Ganadería, Silvicultura y Pesca ",114.62825269110232,Mes,Real
2016-08-01,"Agricultura, Ganadería, Silvicultura y Pesca ",154.18046385066086,Mes,Real
2016-09-01,"Agricultura, Ganadería, Silvicultura y Pesca ",164.95813862924103,Mes,Real
2016-10-01,"Agricultura, Ganadería, Silvicultura y Pesca ",213.64693882000273,Mes,Real
2016-11-01,"Agricultura, Ganadería, Silvicultura y Pesca ",203.97643178907208,Mes,Real
2016-12-01,"Agricultura, Ganadería, Silvicultura y Pesca ",196.08333698051504,Mes,Real
2017-01-01,"Agricultura, Ganadería, Silvicultura y Pesca ",223.02031862651586,Mes,Real
2017-02-01,"Agricultura, Ganadería, Silvicultura y Pesca ",229.85182294590544,Mes,Real
2017-03-01,"Agricultura, Ganadería, Silvicultura y Pesca ",232.12407457419266,Mes,Real
2017-04-01,"Agricultura, Ganadería, Silvicultura y Pesca ",185.3618294318027,Mes,Real
2017-05-01,"Agricultura, Ganadería, Silvicultura y Pesca ",169.93418867693146,Mes,Real
2017-06-01,"Agricultura, Ganadería, Silvicultura y Pesca ",163.43967277558252,Mes,Real
2017-07-01,"Agricultura, Ganadería, Silvicultura y Pesca ",124.00864080937457,Mes,Real
2017-08-01,"Agricultura, Ganadería, Silvicultura y Pesca ",174.09770156697098,Mes,Real
2017-09-01,"Agricultura, Ganadería, Silvicultura y Pesca ",185.49697441068264,Mes,Real
2017-10-01,"Agricultura, Ganadería, Silvicultura y Pesca ",236.24109529908708,Mes,Real
2017-11-01,"Agricultura, Ganadería, Silvicultura y Pesca ",228.39745473497754,Mes,Real
2017-12-01,"Agricultura, Ganadería, Silvicultura y Pesca ",212.8671392424036,Mes,Real
2018-01-01,"Agricultura, Ganadería, Silvicultura y Pesca ",225.62416701185447,Mes,Real
2018-02-01,"Agricultura, Ganadería, Silvicultura y Pesca ",229.78037735386292,Mes,Real
2018-03-01,"Agricultura, Ganadería, Silvicultura y Pesca ",228.50687968388064,Mes,Real
2018-04-01,"Agricultura, Ganadería, Silvicultura y Pesca ",188.1871085570241,Mes,Real
2018-05-01,"Agricultura, Ganadería, Silvicultura y Pesca ",177.16242419948222,Mes,Real
2018-06-01,"Agricultura, Ganadería, Silvicultura y Pesca ",169.90428563837034,Mes,Real
2018-07-01,"Agricultura, Ganadería, Silvicultura y Pesca ",130.31727708134622,Mes,Real
2018-08-01,"Agricultura, Ganadería, Silvicultura y Pesca ",181.00898445292276,Mes,Real
2018-09-01,"Agricultura, Ganadería, Silvicultura y Pesca ",193.14959892355907,Mes,Real
2018-10-01,"Agricultura, Ganadería, Silvicultura y Pesca ",244.2366701321706,Mes,Real
2018-11-01,"Agricultura, Ganadería, Silvicultura y Pesca ",238.40420596811555,Mes,Real
2018-12-01,"Agricultura, Ganadería, Silvicultura y Pesca ",225.40629591224962,Mes,Real
2019-01-01,"Agricultura, Ganadería, Silvicultura y Pesca ",232.59729136122087,Mes,Real
2019-02-01,"Agricultura, Ganadería, Silvicultura y Pesca ",231.70588588363537,Mes,Real
2019-03-01,"Agricultura, Ganadería, Silvicultura y Pesca ",234.71327129036652,Mes,Real
2019-04-01,"Agricultura, Ganadería, Silvicultura y Pesca ",192.25760810737154,Mes,Real
2019-05-01,"Agricultura, Ganadería, Silvicultura y Pesca ",168.0845843984194,Mes,Real
2019-06-01,"Agricultura, Ganadería, Silvicultura y Pesca ",159.81622565744652,Mes,Real
2019-07-01,"Agricultura, Ganadería, Silvicultura y Pesca ",132.4384778171413,Mes,Real
2019-08-01,"Agricultura, Ganadería, Silvicultura y Pesca ",173.43292958168686,Mes,Real
2019-09-01,"Agricultura, Ganadería, Silvicultura y Pesca ",188.52929216514508,Mes,Real
2019-10-01,"Agricultura, Ganadería, Silvicultura y Pesca ",233.7798100422401,Mes,Real
2019-11-01,"Agricultura, Ganadería, Silvicultura y Pesca ",229.9808454830358,Mes,Real
2019-12-01,"Agricultura, Ganadería, Silvicultura y Pesca ",231.22068634691377,Mes,Real
2020-01-01,"Agricultura, Ganadería, Silvicultura y Pesca ",225.59685233683064,Mes,Real
2020-02-01,"Agricultura, Ganadería, Silvicultura y Pesca ",222.23057511922605,Mes,Real
2020-03-01,"Agricultura, Ganadería, Silvicultura y Pesca ",216.9686300994686,Mes,Real
