Fechas,Variable,Valores,Periodicidad,Sector
2001-01-01,LANGOSTAS:     Volumen Kilos,1029.0,Anual,Externo
2001-01-01,LANGOSTAS:     Precio,29.01,Anual,Externo
2001-01-01,TILAPIAS:     Valor,7.5,Anual,Externo
2001-01-01,TILAPIAS:     Volumen Kilos,1560.4,Anual,Externo
2001-01-01,TILAPIAS:     Precio,4.8,Anual,Externo
2001-01-01,MELONES Y SANDÍAS:     Valor,25.2,Anual,Externo
2001-01-01,MELONES Y SANDÍAS:     Volumen Kilos,133583.9,Anual,Externo
2001-01-01,MELONES Y SANDÍAS:     Precio,0.19,Anual,Externo
2001-01-01,PIÑAS:     Valor,9.6,Anual,Externo
2001-01-01,PIÑAS:     Volumen Kilos,34274.3,Anual,Externo
2001-01-01,PIÑAS:     Precio,0.28,Anual,Externo
2001-01-01,LEGUMBRES Y HORTALIZAS:     Valor,17.0,Anual,Externo
2001-01-01,LEGUMBRES Y HORTALIZAS:     Volumen Kilos,60549.9,Anual,Externo
2001-01-01,LEGUMBRES Y HORTALIZAS:     Precio,0.28,Anual,Externo
2001-01-01,PREPARACIONES LEGUMBRES Y FRUTAS:     Valor,17.9,Anual,Externo
2001-01-01,PREPARACIONES LEGUMBRES Y FRUTAS:     Volumen Kilos,26077.1,Anual,Externo
2001-01-01,PREPARACIONES LEGUMBRES Y FRUTAS:     Precio,0.69,Anual,Externo
2001-01-01,PUROS O CIGARROS:     Valor,8.7,Anual,Externo
2001-01-01,PUROS O CIGARROS:     Volumen Kilos,933.1,Anual,Externo
2001-01-01,PUROS O CIGARROS:     Precio,9.34,Anual,Externo
2001-01-01,CIGARRILLOS:     Valor,6.0,Anual,Externo
2001-01-01,CIGARRILLOS:     Volumen Kilos,1234.8,Anual,Externo
2001-01-01,CIGARRILLOS:     Precio,4.82,Anual,Externo
2001-01-01,TABACO:     Valor,11.1,Anual,Externo
2001-01-01,TABACO:     Volumen Kilos,3906.2,Anual,Externo
2001-01-01,TABACO:     Precio,2.84,Anual,Externo
2001-01-01,MANUFACTURAS DE MADERA:     Valor,28.9,Anual,Externo
2001-01-01,MANUFACTURAS DE MADERA:     Volumen Kilos,55859.0,Anual,Externo
2001-01-01,MANUFACTURAS DE MADERA:     Precio,0.52,Anual,Externo
2001-01-01,MUEBLES DE MADERA:     Valor,6.1,Anual,Externo
2001-01-01,MUEBLES DE MADERA:     Volumen Kilos,2024.6,Anual,Externo
2001-01-01,MUEBLES DE MADERA:     Precio,3.0,Anual,Externo
2001-01-01,TEXTILES:     Valor,5.3,Anual,Externo
2001-01-01,TEXTILES:     Volumen Kilos,3126.0,Anual,Externo
2001-01-01,TEXTILES:     Precio,1.7,Anual,Externo
2001-01-01,JABONES:     Valor,54.8,Anual,Externo
2001-01-01,JABONES:     Volumen Kilos,72092.1,Anual,Externo
2001-01-01,JABONES:     Precio,0.76,Anual,Externo
2001-01-01,PLÁSTICOS Y SUS MANUFACTURAS:     Valor,11.9,Anual,Externo
